ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2017020497,425783,Grounded Into DP,201700272,4,3,2,L,518397,L,FALSE
2017020516,425783,Strikeout,201700272,7,1,2,L,501985,L,FALSE
2017021429,425783,Walk,201700285,1,1,0,R,461833,L,FALSE
2017021445,425783,Groundout,201700285,3,2,0,R,461833,L,FALSE
2017021464,425783,Grounded Into DP,201700285,5,2,3,R,461833,L,FALSE
2017021486,425783,Groundout,201700285,8,1,3,R,279571,L,FALSE
2017022167,425783,Single,201700295,1,0,0,R,429722,L,FALSE
2017022184,425783,Groundout,201700295,3,3,0,R,429722,L,FALSE
2017022212,425783,Walk,201700295,6,1,8,R,429722,L,FALSE
2017022232,425783,Groundout,201700295,9,1,8,L,444520,L,FALSE
2017023311,425783,Flyout,201700309,2,3,2,L,502327,L,FALSE
2017023328,425783,Strikeout,201700309,4,3,2,L,502327,L,FALSE
2017023343,425783,Single,201700309,6,1,2,L,573124,L,FALSE
2017023362,425783,Triple,201700309,8,0,3,R,279571,L,FALSE
2017023371,425783,Home Run,201700309,8,2,3,R,543859,L,FALSE
2017025886,425783,Single,201700342,2,2,0,R,445926,L,FALSE
2017025907,425783,Flyout,201700342,5,1,2,R,445926,L,FALSE
2017025922,425783,Walk,201700342,6,2,2,R,445926,L,FALSE
2017025939,425783,Single,201700342,8,2,2,R,572044,L,FALSE
2017026879,425783,Lineout,201700355,2,1,0,R,500724,L,FALSE
2017026902,425783,Home Run,201700355,5,0,3,R,500724,L,FALSE
2017026922,425783,Lineout,201700355,7,2,4,L,501625,L,FALSE
2017026938,425783,Strikeout,201700355,9,2,5,R,502032,L,FALSE
2017028755,425783,Strikeout,201700379,1,2,0,R,621121,L,TRUE
2017028774,425783,Groundout,201700379,3,2,1,R,621121,L,TRUE
2017028791,425783,Groundout,201700379,5,3,1,R,621121,L,TRUE
2017028817,425783,Strikeout,201700379,8,2,6,R,606965,L,TRUE
2017029907,425783,Strikeout,201700394,1,1,0,R,571666,L,TRUE
2017029922,425783,Groundout,201700394,3,1,0,R,571666,L,TRUE
2017029935,425783,Lineout,201700394,4,3,0,R,571666,L,TRUE
2017029958,425783,Single,201700394,7,2,3,R,624586,L,TRUE
2017029981,425783,Groundout,201700394,9,2,8,R,501789,L,TRUE
2017031020,425783,Groundout,201700408,3,1,4,R,450203,L,TRUE
2017031036,425783,Strikeout,201700408,5,1,4,R,450203,L,TRUE
2017031056,425783,Walk,201700408,7,2,8,L,448609,L,TRUE
2017031999,425783,Strikeout,201700420,1,3,0,R,605397,L,TRUE
2017032023,425783,Flyout,201700420,4,1,1,R,605397,L,TRUE
2017032040,425783,Strikeout,201700420,6,1,2,R,502748,L,TRUE
2017032062,425783,Double,201700420,8,1,4,R,502381,L,TRUE
2017033020,425783,Lineout,201700433,2,3,0,R,451596,L,TRUE
2017033041,425783,Groundout,201700433,5,2,1,R,451596,L,TRUE
2017033059,425783,Single,201700433,7,2,1,L,572021,L,TRUE
2017033080,425783,Flyout,201700433,10,1,1,R,543883,L,TRUE
2017033097,425783,Pop Out,201700433,12,2,1,R,641941,L,TRUE
2017034210,425783,Groundout,201700448,2,3,1,R,608328,L,TRUE
2017034231,425783,Groundout,201700448,5,1,1,R,608328,L,TRUE
2017034248,425783,Strikeout,201700448,7,3,1,L,572021,L,TRUE
2017034273,425783,Flyout,201700448,9,3,8,R,656186,L,TRUE
2017035349,425783,Groundout,201700462,2,2,0,L,592614,L,TRUE
2017035366,425783,Flyout,201700462,4,3,0,R,548357,L,TRUE
2017035386,425783,Single,201700462,7,0,0,R,548357,L,TRUE
2017035407,425783,Strikeout,201700462,9,1,4,R,621242,L,TRUE
2017036126,425783,Strikeout,201700472,3,2,2,R,502239,L,TRUE
2017036145,425783,Walk,201700472,5,1,4,R,502239,L,TRUE
2017036160,425783,Home Run,201700472,7,1,4,L,543272,L,TRUE
2017037361,425783,Hit By Pitch,201700488,1,0,0,R,450308,L,TRUE
2017037373,425783,Double Play,201700488,2,2,0,R,450308,L,TRUE
2017037388,425783,Double,201700488,4,0,0,R,489334,L,TRUE
2017037405,425783,Walk,201700488,6,0,0,R,534812,L,TRUE
2017037421,425783,Walk,201700488,8,0,0,R,622766,L,TRUE
2017038190,425783,Single,201700499,1,0,1,R,606131,L,FALSE
2017038209,425783,Single,201700499,3,1,3,R,606131,L,FALSE
2017038226,425783,Single,201700499,5,1,3,R,606131,L,FALSE
2017038244,425783,Walk,201700499,7,1,3,L,543272,L,FALSE
2017039121,425783,Groundout,201700511,1,2,1,L,453385,L,FALSE
2017039139,425783,Strikeout,201700511,4,1,1,L,453385,L,FALSE
2017039162,425783,Groundout,201700511,7,1,2,L,453385,L,FALSE
2017039178,425783,Flyout,201700511,9,1,2,R,543506,L,FALSE
2017039977,425783,Groundout,201700522,1,1,0,R,534910,L,FALSE
2017039993,425783,Strikeout,201700522,3,1,0,R,534910,L,FALSE
2017040012,425783,Grounded Into DP,201700522,5,2,1,R,534910,L,FALSE
2017040033,425783,Walk,201700522,8,0,2,R,623430,L,FALSE
2017040934,425783,Groundout,201700535,1,1,0,R,543243,L,FALSE
2017040950,425783,Grounded Into DP,201700535,3,2,0,R,543243,L,FALSE
2017040970,425783,Strikeout,201700535,5,2,3,R,543243,L,FALSE
2017040987,425783,Walk,201700535,7,1,4,R,623430,L,FALSE
2017041000,425783,Groundout,201700535,8,3,5,L,543056,L,FALSE
2017045352,425783,Single,201700591,1,0,0,R,621107,L,FALSE
2017045365,425783,Sac Fly,201700591,2,1,0,R,621107,L,FALSE
2017045378,425783,Single,201700591,3,2,0,R,621107,L,FALSE
2017045393,425783,Single,201700591,5,0,0,R,472610,L,FALSE
2017045410,425783,Grounded Into DP,201700591,7,2,2,R,472610,L,FALSE
2017046309,425783,Strikeout,201700604,1,1,0,R,601713,L,FALSE
2017046325,425783,Single,201700604,3,2,1,R,601713,L,FALSE
2017046342,425783,Walk,201700604,5,1,2,R,601713,L,FALSE
2017046354,425783,Walk,201700604,6,1,2,L,570257,L,FALSE
2017046370,425783,Groundout,201700604,8,1,2,R,643410,L,FALSE
2017047467,425783,Sac Bunt,201700619,1,1,0,L,596057,L,TRUE
2017047483,425783,Hit By Pitch,201700619,3,1,0,L,596057,L,TRUE
2017047503,425783,Groundout,201700619,5,2,1,L,596057,L,TRUE
2017047521,425783,Pop Out,201700619,7,1,2,R,434671,L,TRUE
2017048506,425783,Strikeout,201700632,1,1,0,R,434378,L,TRUE
2017048531,425783,Walk,201700632,4,0,7,R,434378,L,TRUE
2017048547,425783,Strikeout,201700632,5,3,9,R,434378,L,TRUE
2017048566,425783,Strikeout,201700632,8,1,9,L,543278,L,TRUE
2017051564,425783,Flyout,201700673,1,1,0,R,519144,L,TRUE
2017051582,425783,Flyout,201700673,3,2,1,R,519144,L,TRUE
2017051599,425783,Double,201700673,5,2,2,R,519144,L,TRUE
2017051624,425783,Single,201700673,7,0,9,R,519144,L,TRUE
2017051643,425783,Groundout,201700673,9,2,11,R,598264,L,TRUE
2017052695,425783,Groundout,201700688,1,2,0,L,519242,L,TRUE
2017052716,425783,Groundout,201700688,4,1,1,L,519242,L,TRUE
2017052731,425783,Lineout,201700688,6,1,1,L,519242,L,TRUE
2017052756,425783,Single,201700688,8,1,8,L,519242,L,TRUE
2017054604,425783,Single,201700714,1,0,0,R,502211,L,TRUE
2017054617,425783,Groundout,201700714,2,3,0,R,502211,L,TRUE
2017054637,425783,Strikeout,201700714,4,3,5,R,502211,L,TRUE
2017054654,425783,Groundout,201700714,6,3,6,L,571901,L,TRUE
2017054677,425783,Strikeout,201700714,9,1,7,R,501925,L,TRUE
2017055780,425783,Home Run,201700730,1,0,0,R,462136,L,TRUE
2017055797,425783,Groundout,201700730,3,2,0,R,462136,L,TRUE
2017055814,425783,Groundout,201700730,5,3,0,R,462136,L,TRUE
2017055839,425783,Strikeout,201700730,8,2,3,R,501925,L,TRUE
2017056983,425783,Strikeout,201700745,1,1,0,R,607352,L,TRUE
2017056999,425783,Groundout,201700745,3,1,1,R,607352,L,TRUE
2017057012,425783,Strikeout,201700745,4,3,1,R,607352,L,TRUE
2017057032,425783,Groundout,201700745,7,1,1,R,608678,L,TRUE
2017057048,425783,Walk,201700745,9,1,1,L,434442,L,TRUE
2017058031,425783,Walk,201700759,1,0,1,R,541640,L,FALSE
2017058043,425783,Lineout,201700759,2,3,1,R,541640,L,FALSE
2017058061,425783,Groundout,201700759,4,1,3,L,621237,L,FALSE
2017058080,425783,Single,201700759,6,1,5,R,592254,L,FALSE
2017058101,425783,Home Run,201700759,8,1,10,R,592254,L,FALSE
2017059208,425783,Home Run,201700774,1,0,0,R,542882,L,FALSE
2017059228,425783,Walk,201700774,3,0,4,R,629496,L,FALSE
2017059245,425783,Strikeout,201700774,5,2,5,R,488984,L,FALSE
2017059262,425783,Walk,201700774,7,2,5,R,543144,L,FALSE
2017059275,425783,Sac Fly,201700774,8,2,5,R,595032,L,FALSE
2017060364,425783,Flyout,201700789,1,1,0,R,502042,L,FALSE
2017060385,425783,Groundout,201700789,3,2,3,R,502042,L,FALSE
2017060402,425783,Single,201700789,5,1,3,R,502042,L,FALSE
2017060419,425783,Fielders Choice Out,201700789,7,2,3,R,502042,L,FALSE
2017061544,425783,Groundout,201700805,1,1,0,L,572971,L,FALSE
2017061562,425783,Strikeout,201700805,3,3,0,L,572971,L,FALSE
2017061586,425783,Strikeout,201700805,6,2,3,L,572971,L,FALSE
2017061605,425783,Groundout,201700805,8,1,7,R,501789,L,FALSE
2017062744,425783,Single,201700820,1,0,0,R,621121,L,FALSE
2017062766,425783,Strikeout,201700820,3,1,5,R,621121,L,FALSE
2017062784,425783,Lineout,201700820,5,1,5,R,621121,L,FALSE
2017062797,425783,Strikeout,201700820,6,3,5,R,606965,L,FALSE
2017062818,425783,Groundout,201700820,9,1,6,R,571704,L,FALSE
2017063907,425783,Strikeout,201700835,1,1,2,R,502748,L,FALSE
2017063927,425783,Lineout,201700835,3,3,5,R,502748,L,FALSE
2017063945,425783,Strikeout,201700835,5,3,7,R,502748,L,FALSE
2017063962,425783,Hit By Pitch,201700835,7,2,7,L,448609,L,FALSE
2017063978,425783,Groundout,201700835,9,3,7,R,502381,L,FALSE
2017065611,425783,Single,201700858,1,0,1,R,594798,L,FALSE
2017065624,425783,Single,201700858,2,2,2,R,594798,L,FALSE
2017065646,425783,Walk,201700858,4,0,4,R,594798,L,FALSE
2017065664,425783,Groundout,201700858,6,1,4,L,519294,L,FALSE
2017065682,425783,Walk,201700858,8,0,5,L,572831,L,FALSE
2017066713,425783,Walk,201700873,1,0,0,R,554430,L,FALSE
2017066728,425783,Lineout,201700873,3,1,0,R,554430,L,FALSE
2017066746,425783,Grounded Into DP,201700873,5,3,2,R,554430,L,FALSE
2017066766,425783,Groundout,201700873,8,1,3,L,460283,L,FALSE
2017069231,425783,Single,201700906,1,0,0,R,543699,L,TRUE
2017069244,425783,Groundout,201700906,2,3,0,R,543699,L,TRUE
2017069265,425783,Field Error,201700906,5,0,0,R,543699,L,TRUE
2017069278,425783,Walk,201700906,6,1,0,R,543699,L,TRUE
2017069291,425783,Walk,201700906,7,2,1,L,544836,L,TRUE
2017070531,425783,Strikeout,201700923,1,2,0,L,461829,L,TRUE
2017070551,425783,Walk,201700923,4,0,0,L,461829,L,TRUE
2017070570,425783,Groundout,201700923,6,2,0,L,461829,L,TRUE
2017070593,425783,Home Run,201700923,9,0,3,R,606983,L,TRUE
2017070609,425783,Flyout,201700923,11,1,3,L,544836,L,TRUE
2017071697,425783,Single,201700938,1,0,0,R,453286,L,TRUE
2017071713,425783,Home Run,201700938,3,2,1,R,453286,L,TRUE
2017071731,425783,Groundout,201700938,6,1,1,R,453286,L,TRUE
2017071748,425783,Walk,201700938,8,1,1,L,424144,L,TRUE
2017072503,425783,Lineout,201700948,1,2,0,R,605397,L,TRUE
2017072518,425783,Grounded Into DP,201700948,3,3,0,R,605397,L,TRUE
2017072539,425783,Lineout,201700948,6,1,1,R,606965,L,TRUE
2017072555,425783,Single,201700948,8,0,1,L,448609,L,TRUE
2017073784,425783,Walk,201700964,1,1,0,R,502748,L,TRUE
2017073801,425783,Strikeout,201700964,3,3,1,R,502748,L,TRUE
2017073818,425783,Walk,201700964,5,2,2,R,502748,L,TRUE
2017073834,425783,Walk,201700964,7,2,2,R,606965,L,TRUE
2017073852,425783,Strikeout,201700964,9,3,2,R,593140,L,TRUE
2017074945,425783,Lineout,201700979,1,2,0,R,642564,L,TRUE
2017074968,425783,Single,201700979,4,0,2,R,642564,L,TRUE
2017074982,425783,Pop Out,201700979,5,2,2,R,642564,L,TRUE
2017075013,425783,Single,201700979,8,0,13,L,448609,L,TRUE
2017076565,425783,Groundout,201701000,1,2,1,L,572020,L,FALSE
2017076580,425783,Walk,201701000,3,1,1,L,572020,L,FALSE
2017076593,425783,Flyout,201701000,4,1,1,L,572020,L,FALSE
2017076611,425783,Field Error,201701000,6,1,2,L,657205,L,FALSE
2017076624,425783,Lineout,201701000,7,2,3,L,657205,L,FALSE
2017077801,425783,Strikeout,201701016,1,1,0,R,451596,L,FALSE
2017077813,425783,Single,201701016,2,1,0,R,451596,L,FALSE
2017077836,425783,Flyout,201701016,5,1,1,R,451596,L,FALSE
2017077851,425783,Home Run,201701016,6,1,4,R,656186,L,FALSE
2017077868,425783,Flyout,201701016,8,3,4,R,547007,L,FALSE
2017078973,425783,Single,201701031,1,0,4,R,548357,L,FALSE
2017078991,425783,Groundout,201701031,3,2,5,R,548357,L,FALSE
2017079007,425783,Groundout,201701031,5,3,5,R,548357,L,FALSE
2017079022,425783,Walk,201701031,7,2,5,L,572021,L,FALSE
2017080028,425783,Pop Out,201701045,1,1,0,R,462136,L,FALSE
2017080044,425783,Single,201701045,3,0,1,R,462136,L,FALSE
2017080061,425783,Single,201701045,4,2,5,R,462136,L,FALSE
2017080073,425783,Strikeout,201701045,5,2,5,L,571901,L,FALSE
2017080096,425783,Groundout,201701045,8,2,5,L,542924,L,FALSE
2017082371,425783,Walk,201701075,1,0,6,R,607352,L,FALSE
2017082388,425783,Home Run,201701075,3,1,7,R,607352,L,FALSE
2017082405,425783,Single,201701075,5,1,7,R,607352,L,FALSE
2017082417,425783,Strikeout,201701075,6,3,7,R,592130,L,FALSE
2017082438,425783,Walk,201701075,9,2,7,R,532077,L,FALSE
2017083356,425783,Groundout,201701088,1,1,0,R,573186,L,FALSE
2017083369,425783,Strikeout,201701088,2,3,0,R,573186,L,FALSE
2017083385,425783,Strikeout,201701088,4,2,0,R,573186,L,FALSE
2017083407,425783,Walk,201701088,6,2,4,R,491624,L,FALSE
2017083423,425783,Walk,201701088,8,1,4,R,491624,L,FALSE
2017084416,425783,Strikeout,201701102,1,1,0,R,547888,L,TRUE
2017084433,425783,Grounded Into DP,201701102,3,3,0,R,547888,L,TRUE
2017084451,425783,Groundout,201701102,6,3,0,R,547888,L,TRUE
2017084470,425783,Strikeout,201701102,9,1,0,L,547973,L,TRUE
2017084484,425783,Walk,201701102,10,2,1,L,592741,L,TRUE
2017085555,425783,Strikeout,201701117,1,1,0,R,570666,L,TRUE
2017085572,425783,Strikeout,201701117,3,2,0,R,570666,L,TRUE
2017085588,425783,Lineout,201701117,5,2,0,R,570666,L,TRUE
2017085605,425783,Lineout,201701117,7,3,1,L,643778,L,TRUE
2017085620,425783,Double,201701117,9,2,1,R,461325,L,TRUE
2017086703,425783,Groundout,201701132,1,1,0,R,501381,L,TRUE
2017086716,425783,Home Run,201701132,2,2,0,R,501381,L,TRUE
2017086737,425783,Walk,201701132,5,0,0,L,643778,L,TRUE
2017086756,425783,Strikeout,201701132,7,2,4,R,643338,L,TRUE
2017087395,425783,Double,201701141,1,0,0,R,471911,L,TRUE
2017087410,425783,Walk,201701141,2,1,1,R,471911,L,TRUE
2017087429,425783,Strikeout,201701141,4,2,2,R,519096,L,TRUE
2017087451,425783,Strikeout,201701141,6,2,7,L,457429,L,TRUE
2017087480,425783,Strikeout,201701141,9,1,15,R,580792,L,TRUE
2017088563,425783,Lineout,201701156,1,2,0,R,605182,L,TRUE
2017088580,425783,Strikeout - DP,201701156,3,3,1,R,605182,L,TRUE
2017088599,425783,Strikeout,201701156,6,2,1,R,605182,L,TRUE
2017088618,425783,Strikeout,201701156,9,1,1,R,592102,L,TRUE
2017089670,425783,Groundout,201701171,1,2,0,R,545333,L,TRUE
2017089694,425783,Lineout,201701171,4,1,3,R,545333,L,TRUE
2017089710,425783,Single,201701171,6,1,3,R,545333,L,TRUE
2017089729,425783,Strikeout,201701171,8,3,5,L,453192,L,TRUE
2017090611,425783,Strikeout,201701184,1,1,0,R,446372,L,TRUE
2017090627,425783,Flyout,201701184,3,2,0,R,446372,L,TRUE
2017090649,425783,Groundout,201701184,6,2,2,R,446372,L,TRUE
2017090674,425783,Groundout,201701184,9,1,5,R,543766,L,TRUE
2017091614,425783,Single,201701197,1,0,0,R,460059,L,TRUE
2017091632,425783,Lineout,201701197,3,1,2,R,460059,L,TRUE
2017091644,425783,Single,201701197,4,3,2,R,460059,L,TRUE
2017091661,425783,Strikeout,201701197,6,2,3,R,571476,L,TRUE
2017091678,425783,Single,201701197,8,1,4,L,571787,L,TRUE
2017094092,425783,Groundout,201701229,1,2,0,L,500779,L,TRUE
2017094110,425783,Single,201701229,3,1,1,L,500779,L,TRUE
2017094129,425783,Single,201701229,5,0,4,L,500779,L,TRUE
2017094142,425783,Lineout,201701229,6,3,4,R,461872,L,TRUE
2017094162,425783,Lineout,201701229,9,2,6,R,502085,L,TRUE
2017094401,425783,Groundout,201701233,1,1,0,R,519144,L,FALSE
2017094421,425783,Lineout,201701233,3,2,2,R,519144,L,FALSE
2017094438,425783,Lineout,201701233,5,3,2,R,519144,L,FALSE
2017094460,425783,Double,201701233,8,0,5,L,582494,L,FALSE
2017094472,425783,Lineout,201701233,9,3,5,R,518886,L,FALSE
2017095223,425783,Groundout,201701244,1,2,0,L,456034,L,FALSE
2017095242,425783,Groundout,201701244,3,2,2,L,456034,L,FALSE
2017095266,425783,Groundout,201701244,5,3,7,L,456034,L,FALSE
2017095288,425783,Walk,201701244,7,2,9,R,430641,L,FALSE
2017095305,425783,Groundout,201701244,9,1,11,L,582494,L,FALSE
2017096345,425783,Hit By Pitch,201701259,1,0,0,R,450729,L,FALSE
2017096362,425783,Lineout,201701259,3,2,0,R,450729,L,FALSE
2017096374,425783,Sac Fly,201701259,4,2,0,R,450729,L,FALSE
2017096392,425783,Double,201701259,6,0,2,L,472551,L,FALSE
2017096408,425783,Groundout,201701259,8,2,2,R,598264,L,FALSE
2017098109,425783,Groundout,201701282,1,1,0,R,445060,L,FALSE
2017098122,425783,Walk,201701282,2,1,0,R,445060,L,FALSE
2017098134,425783,Groundout,201701282,3,3,0,R,433589,L,FALSE
2017098152,425783,Flyout,201701282,6,1,0,R,573046,L,FALSE
2017098167,425783,Lineout,201701282,8,1,0,R,641871,L,FALSE
2017099244,425783,Single,201701297,1,0,0,R,445926,L,FALSE
2017099258,425783,Lineout,201701297,2,3,1,R,445926,L,FALSE
2017099275,425783,Single,201701297,4,1,1,R,445926,L,FALSE
2017099294,425783,Strikeout,201701297,6,2,1,R,453284,L,FALSE
2017099310,425783,Flyout,201701297,8,3,1,R,456696,L,FALSE
2017100352,425783,Strikeout,201701312,1,1,1,R,500724,L,FALSE
2017100368,425783,Groundout,201701312,3,3,1,R,500724,L,FALSE
2017100385,425783,Groundout,201701312,5,3,2,R,500724,L,FALSE
2017100406,425783,Strikeout,201701312,8,1,2,R,592135,L,FALSE
2017102427,425783,Flyout,201701339,1,1,0,R,434628,L,TRUE
2017102445,425783,Flyout,201701339,3,3,2,R,434628,L,TRUE
2017102466,425783,Flyout,201701339,6,1,3,R,434628,L,TRUE
2017102478,425783,Groundout,201701339,7,1,3,L,501985,L,TRUE
2017102493,425783,Groundout,201701339,9,2,3,R,641838,L,TRUE
2017103602,425783,Groundout,201701354,1,1,0,L,518633,L,TRUE
2017103617,425783,Groundout,201701354,3,3,0,L,518633,L,TRUE
2017103638,425783,Lineout,201701354,6,3,0,L,518633,L,TRUE
2017103658,425783,Single,201701354,9,1,0,L,518633,L,TRUE
2017104791,425783,Flyout,201701370,1,1,0,R,453178,L,TRUE
2017104810,425783,Hit By Pitch,201701370,3,1,1,R,453178,L,TRUE
2017104830,425783,Single,201701370,6,0,2,R,453178,L,TRUE
2017104848,425783,Strikeout,201701370,8,2,3,R,465657,L,TRUE
2017105842,425783,Groundout,201701383,1,1,0,R,501957,L,TRUE
2017105858,425783,Groundout,201701383,3,1,0,R,501957,L,TRUE
2017105873,425783,Walk,201701383,5,2,0,R,501957,L,TRUE
2017105897,425783,Strikeout,201701383,8,2,3,R,571710,L,TRUE
2017106959,425783,Home Run,201701398,1,0,0,R,605164,L,TRUE
2017106977,425783,Groundout,201701398,2,3,6,R,605164,L,TRUE
2017107004,425783,Single,201701398,5,1,10,R,605164,L,TRUE
2017107028,425783,Groundout,201701398,8,2,11,R,612434,L,TRUE
2017108161,425783,Groundout,201701413,1,1,0,R,592332,L,TRUE
2017108177,425783,Single,201701413,3,2,1,R,592332,L,TRUE
2017108196,425783,Strikeout,201701413,5,2,3,R,592332,L,TRUE
2017108222,425783,Single,201701413,8,0,10,L,643354,L,TRUE
2017108234,425783,Groundout,201701413,9,3,10,L,643354,L,TRUE
2017108895,425783,Walk,201701423,1,1,0,L,489119,L,TRUE
2017108910,425783,Walk,201701423,3,2,0,L,489119,L,TRUE
2017108930,425783,Walk,201701423,5,1,1,L,489119,L,TRUE
2017108953,425783,Groundout,201701423,7,2,8,R,503285,L,TRUE
2017108971,425783,Single,201701423,9,2,9,L,502154,L,TRUE
2017110033,425783,Lineout,201701437,1,1,0,R,502171,L,TRUE
2017110050,425783,Grounded Into DP,201701437,3,3,0,R,502171,L,TRUE
2017110070,425783,Groundout,201701437,6,3,1,R,502171,L,TRUE
2017110091,425783,Home Run,201701437,9,0,3,R,502171,L,TRUE
2017110103,425783,Intent Walk,201701437,10,2,3,R,502202,L,TRUE
2017111210,425783,Flyout,201701452,1,1,0,R,502042,L,TRUE
2017111233,425783,Strikeout,201701452,4,1,3,R,502042,L,TRUE
2017111249,425783,Single,201701452,6,1,3,R,502042,L,TRUE
2017111265,425783,Strikeout,201701452,8,1,3,R,488984,L,TRUE
2017112322,425783,Groundout,201701467,1,1,0,R,543606,L,TRUE
2017112340,425783,Strikeout,201701467,3,1,2,R,543606,L,TRUE
2017112361,425783,Walk,201701467,5,0,5,R,543606,L,TRUE
2017112377,425783,Strikeout,201701467,7,1,5,R,488984,L,TRUE
2017112394,425783,Strikeout,201701467,9,1,5,R,552640,L,TRUE
2017113179,425783,Lineout,201701478,1,2,2,L,543045,L,FALSE
2017113195,425783,Single,201701478,3,2,2,L,543045,L,FALSE
2017113215,425783,Flyout,201701478,6,1,3,L,543045,L,FALSE
2017113233,425783,Lineout,201701478,8,2,4,R,607457,L,FALSE
2017114272,425783,Strikeout,201701492,1,1,1,R,573185,L,FALSE
2017114289,425783,Single,201701492,3,0,1,R,573185,L,FALSE
2017114301,425783,Flyout,201701492,4,1,1,R,573185,L,FALSE
2017114316,425783,Double,201701492,5,1,4,R,623395,L,FALSE
2017114331,425783,Lineout,201701492,7,2,4,R,430661,L,FALSE
2017115438,425783,Walk,201701507,1,0,2,R,570632,L,FALSE
2017115454,425783,Groundout,201701507,3,1,2,R,570632,L,FALSE
2017115479,425783,Strikeout,201701507,5,2,11,R,570632,L,FALSE
2017115492,425783,Groundout,201701507,6,3,11,L,606424,L,FALSE
2017115515,425783,Walk,201701507,8,1,18,R,621295,L,FALSE
2017115532,425783,Groundout,201701507,9,2,22,R,623395,L,FALSE
2017116729,425783,Walk,201701524,1,0,0,R,501957,L,FALSE
2017116745,425783,Walk,201701524,3,0,0,R,501957,L,FALSE
2017116757,425783,Strikeout,201701524,4,3,0,R,501957,L,FALSE
2017116776,425783,Strikeout,201701524,6,2,1,L,542947,L,FALSE
2017117772,425783,Walk,201701538,1,0,0,R,592332,L,FALSE
2017117793,425783,Single,201701538,3,1,4,R,592332,L,FALSE
2017117810,425783,Single,201701538,5,2,4,R,592332,L,FALSE
2017117831,425783,Strikeout,201701538,8,2,4,R,592332,L,FALSE
2017118984,425783,Strikeout,201701553,9,1,10,R,571710,L,FALSE
2017120244,425783,Walk,201701570,1,0,0,R,433587,L,FALSE
2017120257,425783,Double,201701570,2,2,0,R,433587,L,FALSE
2017120278,425783,Groundout,201701570,4,2,3,R,433587,L,FALSE
2017120295,425783,Forceout,201701570,6,2,4,L,519240,L,FALSE
2017120318,425783,Strikeout,201701570,9,1,6,R,621242,L,FALSE
2017121314,425783,Single,201701584,1,0,0,R,541640,L,FALSE
2017121337,425783,Single,201701584,3,2,5,R,541640,L,FALSE
2017121353,425783,Flyout,201701584,5,1,5,R,596271,L,FALSE
2017121370,425783,Hit By Pitch,201701584,6,2,8,L,519240,L,FALSE
2017121385,425783,Single,201701584,8,1,8,R,543883,L,FALSE
2017122436,425783,Single,201701599,1,0,1,L,664641,L,FALSE
2017122458,425783,Single,201701599,4,0,1,L,664641,L,FALSE
2017122473,425783,Field Error,201701599,6,1,1,L,664641,L,FALSE
2017122491,425783,Groundout,201701599,8,1,1,R,543964,L,FALSE
2017123771,425783,Groundout,201701616,8,3,1,R,519151,L,TRUE
2017124671,425783,Single,201701629,1,0,0,R,112526,L,TRUE
2017124694,425783,Flyout,201701629,3,1,5,R,112526,L,TRUE
2017124709,425783,Groundout,201701629,5,2,5,R,112526,L,TRUE
2017124730,425783,Groundout,201701629,7,3,8,R,112526,L,TRUE
2017125719,425783,Groundout,201701643,1,1,0,R,502043,L,TRUE
2017125732,425783,Flyout,201701643,2,3,0,R,502043,L,TRUE
2017125751,425783,Strikeout,201701643,5,1,0,R,502043,L,TRUE
2017125767,425783,Lineout,201701643,7,2,1,R,519151,L,TRUE
2017125782,425783,Strikeout,201701643,9,3,1,L,573124,L,TRUE
2017126947,425783,Single,201701659,1,0,0,R,621244,L,TRUE
2017126960,425783,Lineout,201701659,2,2,0,R,621244,L,TRUE
2017126984,425783,Single,201701659,5,0,5,R,621244,L,TRUE
2017127000,425783,Strikeout,201701659,7,1,6,R,657610,L,TRUE
2017127016,425783,Strikeout,201701659,9,3,6,R,279571,L,TRUE
2017128741,425783,Flyout,201701683,1,1,0,R,623167,L,TRUE
2017128761,425783,Flyout,201701683,3,1,4,R,623167,L,TRUE
2017128776,425783,Groundout,201701683,5,2,4,R,623167,L,TRUE
2017128794,425783,Strikeout,201701683,7,2,4,L,460283,L,TRUE
2017129872,425783,Double,201701698,1,0,0,R,606160,L,TRUE
2017129885,425783,Walk,201701698,2,0,0,R,606160,L,TRUE
2017129897,425783,Walk,201701698,3,2,0,R,606160,L,TRUE
2017129912,425783,Single,201701698,5,2,0,L,519294,L,TRUE
2017129929,425783,Strikeout,201701698,7,1,1,R,570663,L,TRUE
2017129944,425783,Walk,201701698,9,2,1,R,607473,L,TRUE
2017131494,425783,Groundout,201701719,1,1,0,R,450203,L,FALSE
2017131510,425783,Sac Bunt,201701719,3,0,0,R,450203,L,FALSE
2017131524,425783,Groundout,201701719,4,3,0,R,450203,L,FALSE
2017131541,425783,Groundout,201701719,6,3,0,L,594056,L,FALSE
2017131561,425783,Strikeout,201701719,8,3,4,R,605397,L,FALSE
2017132583,425783,Walk,201701733,1,0,0,R,571666,L,FALSE
2017132595,425783,Single,201701733,2,2,0,R,571666,L,FALSE
2017132616,425783,Walk,201701733,5,0,2,R,571666,L,FALSE
2017132632,425783,Walk,201701733,6,1,3,R,642564,L,FALSE
2017132647,425783,Lineout,201701733,8,2,3,L,594056,L,FALSE
